时间,值_x,值_y
2024-05-27 11:46:06,431.08902,12.802124
2024-05-27 11:46:01,430.835083,12.802124
2024-05-27 11:45:56,430.654053,12.8173828
2024-05-27 11:45:51,435.232666,12.8173828
2024-05-27 11:45:46,434.476624,12.8356934
2024-05-27 11:45:41,429.3427,12.8356934
2024-05-27 11:45:36,431.5029,12.88147
2024-05-27 11:45:31,434.856628,12.878418
2024-05-27 11:45:26,432.111481,12.8570557
2024-05-27 11:45:21,425.026672,12.89978
2024-05-27 11:45:16,426.707977,12.8967285
2024-05-27 11:45:11,425.7589,12.878418
2024-05-27 11:45:06,425.670563,12.8845215
2024-05-27 11:45:01,426.768,12.8967285
2024-05-27 11:44:56,429.092468,12.88147
2024-05-27 11:44:51,430.635925,12.8967285
2024-05-27 11:44:46,424.435516,12.902832
2024-05-27 11:44:41,423.6119,12.89978
2024-05-27 11:44:36,425.271118,12.93335
2024-05-27 11:44:31,421.456451,12.9302979
2024-05-27 11:44:26,424.0271,12.9394531
2024-05-27 11:44:21,423.945465,12.9241943
2024-05-27 11:44:16,420.34436,12.9211426
2024-05-27 11:44:11,419.751556,12.9364014
2024-05-27 11:44:06,420.062042,12.9364014
2024-05-27 11:44:01,424.55957,12.9364014
2024-05-27 11:43:56,427.1962,12.9364014
2024-05-27 11:43:51,422.579559,12.93335
2024-05-27 11:43:46,421.6796,12.9547119
2024-05-27 11:43:41,419.5772,12.979126
2024-05-27 11:43:36,420.30658,12.9425049
2024-05-27 11:43:31,426.782532,12.9577637
2024-05-27 11:43:26,428.293976,12.979126
2024-05-27 11:43:21,423.156158,12.9547119
2024-05-27 11:43:16,431.0122,12.9974365
2024-05-27 11:43:11,423.127228,12.979126
2024-05-27 11:43:06,426.185,12.9547119
2024-05-27 11:43:01,422.411224,12.979126
2024-05-27 11:42:56,423.269043,12.979126
2024-05-27 11:42:51,428.636963,13.0004883
2024-05-27 11:42:46,427.705383,13.0157471
2024-05-27 11:42:41,430.3591,13.00354
2024-05-27 11:42:36,429.904663,13.0157471
2024-05-27 11:42:31,429.984375,13.0096436
2024-05-27 11:42:26,429.67804,13.0279541
2024-05-27 11:42:21,430.477478,13.0157471
2024-05-27 11:42:16,433.867,13.0401611
2024-05-27 11:42:11,435.929047,13.0310059
2024-05-27 11:42:06,432.7558,13.0523682
2024-05-27 11:42:01,430.5285,13.0615234
2024-05-27 11:41:56,436.708527,13.0493164
2024-05-27 11:41:51,435.561462,13.0828857
2024-05-27 11:41:46,432.528473,13.1011963
2024-05-27 11:41:41,437.596649,13.05542
2024-05-27 11:41:36,434.469055,13.0950928
2024-05-27 11:41:31,436.298065,13.0981445
2024-05-27 11:41:26,437.313446,13.1225586
2024-05-27 11:41:21,435.033569,13.1439209
2024-05-27 11:41:16,433.32428,13.1225586
2024-05-27 11:41:11,433.777924,13.1378174
2024-05-27 11:41:06,432.693848,13.15918
2024-05-27 11:41:01,433.239075,13.1561279
2024-05-27 11:40:56,434.457825,13.1896973
2024-05-27 11:40:51,437.421661,13.2202148
2024-05-27 11:40:46,437.672974,13.2019043
2024-05-27 11:40:41,430.169128,13.2354736
2024-05-27 11:40:36,435.078583,13.2385254
2024-05-27 11:40:31,439.1137,13.269043
2024-05-27 11:40:26,432.8765,13.2843018
2024-05-27 11:40:21,435.4894,13.3026123
2024-05-27 11:40:16,434.2315,13.3209229
2024-05-27 11:40:11,433.416077,13.3392334
2024-05-27 11:40:06,427.1028,13.3392334
2024-05-27 11:40:01,428.325745,13.381958
2024-05-27 11:39:56,427.524048,13.3636475
2024-05-27 11:39:51,426.467316,13.3728027
2024-05-27 11:39:46,425.677856,13.3636475
2024-05-27 11:39:41,430.462036,13.3666992
2024-05-27 11:39:36,430.5159,13.381958
2024-05-27 11:39:31,425.648346,13.3880615
2024-05-27 11:39:26,427.760559,13.38501
2024-05-27 11:39:21,428.8833,13.4002686
2024-05-27 11:39:16,431.3574,13.3666992
2024-05-27 11:39:11,427.4169,13.3880615
2024-05-27 11:39:06,422.8303,13.3422852
2024-05-27 11:39:01,424.318939,13.3666992
2024-05-27 11:38:56,423.835876,13.3666992
2024-05-27 11:38:51,427.054626,13.3666992
2024-05-27 11:38:46,427.003021,13.3880615
2024-05-27 11:38:41,422.715149,13.3666992
2024-05-27 11:38:36,424.205078,13.3636475
2024-05-27 11:38:31,425.466034,13.369751
2024-05-27 11:38:26,425.661316,13.381958
2024-05-27 11:38:21,427.7351,13.38501
2024-05-27 11:38:16,427.0321,13.3636475
2024-05-27 11:38:11,426.679321,13.369751
2024-05-27 11:38:06,430.1348,13.3636475
2024-05-27 11:38:01,427.2231,13.3392334
2024-05-27 11:37:56,428.7145,13.3636475
2024-05-27 11:37:51,430.570862,13.3392334
2024-05-27 11:37:46,424.111023,13.3209229
2024-05-27 11:37:41,424.1593,13.3392334
2024-05-27 11:37:36,426.527771,13.3636475
2024-05-27 11:37:31,427.996277,13.3422852
2024-05-27 11:37:26,428.903748,13.3453369
2024-05-27 11:37:21,429.294525,13.3239746
2024-05-27 11:37:16,429.136749,13.3666992
2024-05-27 11:37:11,429.792847,13.3392334
2024-05-27 11:37:06,434.397064,13.3209229
2024-05-27 11:37:01,427.787079,13.3209229
2024-05-27 11:36:56,433.797028,13.3209229
2024-05-27 11:36:51,431.163,13.3239746
2024-05-27 11:36:46,431.743744,13.3209229
2024-05-27 11:36:41,432.694641,13.3026123
2024-05-27 11:36:36,433.734344,13.3056641
2024-05-27 11:36:31,431.5195,13.3056641
2024-05-27 11:36:26,434.637177,13.28125
2024-05-27 11:36:21,436.789551,13.269043
2024-05-27 11:36:16,434.309784,13.28125
2024-05-27 11:36:11,435.3219,13.269043
2024-05-27 11:36:06,434.5303,13.2629395
2024-05-27 11:36:01,431.00705,13.2873535
2024-05-27 11:35:56,435.981079,13.2385254
2024-05-27 11:35:51,435.849335,13.269043
2024-05-27 11:35:46,434.7636,13.2354736
2024-05-27 11:35:41,433.309479,13.269043
2024-05-27 11:35:36,433.19458,13.2659912
2024-05-27 11:35:31,436.1646,13.3239746
2024-05-27 11:35:26,440.365234,13.3026123
2024-05-27 11:35:21,435.351868,13.3056641
2024-05-27 11:35:16,434.7521,13.3178711
2024-05-27 11:35:11,434.7782,13.3209229
2024-05-27 11:35:06,433.17215,13.3178711
2024-05-27 11:35:01,436.929626,13.369751
2024-05-27 11:34:56,438.4071,13.35144
2024-05-27 11:34:51,432.2931,13.4002686
2024-05-27 11:34:46,432.833435,13.4277344
2024-05-27 11:34:41,434.605316,13.4216309
2024-05-27 11:34:36,436.977844,13.4429932
2024-05-27 11:34:31,433.632629,13.470459
2024-05-27 11:34:26,430.187378,13.482666
2024-05-27 11:34:21,430.680359,13.4857178
2024-05-27 11:34:16,435.1407,13.5223389
2024-05-27 11:34:11,432.905823,13.5192871
2024-05-27 11:34:06,429.7804,13.5406494
2024-05-27 11:34:01,431.281219,13.5620117
2024-05-27 11:33:56,428.9896,13.5375977
2024-05-27 11:33:51,434.484558,13.5650635
2024-05-27 11:33:46,430.531982,13.5650635
2024-05-27 11:33:41,428.799377,13.5803223
2024-05-27 11:33:36,427.79422,13.6047363
2024-05-27 11:33:31,425.675964,13.5986328
2024-05-27 11:33:26,424.3595,13.6169434
2024-05-27 11:33:21,427.715881,13.6230469
2024-05-27 11:33:16,424.8174,13.6016846
2024-05-27 11:33:11,420.506073,13.6169434
2024-05-27 11:33:06,422.344177,13.6199951
2024-05-27 11:33:01,423.100861,13.583374
2024-05-27 11:32:56,421.716278,13.5742188
2024-05-27 11:32:51,421.959473,13.5681152
2024-05-27 11:32:46,423.589539,13.5681152
2024-05-27 11:32:41,425.323975,13.5650635
2024-05-27 11:32:36,418.862671,13.5620117
2024-05-27 11:32:31,420.3471,13.5650635
2024-05-27 11:32:26,419.894623,13.5162354
2024-05-27 11:32:21,418.048553,13.5192871
2024-05-27 11:32:16,418.850159,13.5131836
2024-05-27 11:32:11,420.606934,13.5040283
2024-05-27 11:32:06,421.890961,13.5314941
2024-05-27 11:32:01,421.8537,13.5040283
2024-05-27 11:31:56,421.687927,13.5009766
2024-05-27 11:31:51,426.956482,13.482666
2024-05-27 11:31:46,426.60907,13.5009766
2024-05-27 11:31:41,427.0268,13.4643555
2024-05-27 11:31:36,423.154358,13.482666
2024-05-27 11:31:31,428.7568,13.4857178
2024-05-27 11:31:26,426.9802,13.4399414
2024-05-27 11:31:21,424.236328,13.4643555
2024-05-27 11:31:16,427.949127,13.43689
2024-05-27 11:31:11,432.488861,13.4399414
2024-05-27 11:31:06,431.54425,13.43689
2024-05-27 11:31:01,431.199677,13.4185791
2024-05-27 11:30:55,436.102875,13.4399414
2024-05-27 11:30:50,428.594849,13.4002686
2024-05-27 11:30:45,435.366425,13.4246826
2024-05-27 11:30:40,435.736176,13.3972168
2024-05-27 11:30:35,433.505066,13.40332
2024-05-27 11:30:30,436.8167,13.3636475
2024-05-27 11:30:25,432.651581,13.3911133
2024-05-27 11:30:20,434.229248,13.3636475
2024-05-27 11:30:15,436.692535,13.3392334
2024-05-27 11:30:10,435.4343,13.33313
2024-05-27 11:30:05,435.9303,13.3209229
2024-05-27 11:30:00,437.629852,13.28125
2024-05-27 11:29:55,435.10675,13.2629395
2024-05-27 11:29:50,436.599365,13.2720947
2024-05-27 11:29:45,436.682434,13.2446289
2024-05-27 11:29:40,438.6271,13.2232666
2024-05-27 11:29:35,439.3877,13.2415771
2024-05-27 11:29:30,438.128265,13.2232666
2024-05-27 11:29:25,438.6405,13.2049561
2024-05-27 11:29:20,434.708221,13.2232666
2024-05-27 11:29:15,433.239929,13.1835938
2024-05-27 11:29:10,439.483521,13.1866455
2024-05-27 11:29:05,437.734558,13.1561279
2024-05-27 11:29:00,436.698547,13.1561279
2024-05-27 11:28:55,435.407745,13.1195068
2024-05-27 11:28:50,433.322327,13.1225586
2024-05-27 11:28:45,435.802368,13.1347656
2024-05-27 11:28:40,437.4909,13.1408691
2024-05-27 11:28:35,435.164276,13.104248
2024-05-27 11:28:30,435.540955,13.1011963
2024-05-27 11:28:25,435.387268,13.1011963
2024-05-27 11:28:20,433.601654,13.079834
2024-05-27 11:28:15,434.544128,13.0859375
2024-05-27 11:28:10,432.658478,13.079834
2024-05-27 11:28:05,428.951141,13.092041
2024-05-27 11:28:00,433.1988,13.0981445
2024-05-27 11:27:55,437.2882,13.104248
2024-05-27 11:27:50,429.054321,13.079834
2024-05-27 11:27:45,426.449432,13.0828857
2024-05-27 11:27:40,429.77356,13.0828857
2024-05-27 11:27:35,428.116882,13.079834
2024-05-27 11:27:30,428.209351,13.079834
2024-05-27 11:27:25,430.445557,13.0523682
2024-05-27 11:27:20,428.760681,13.0523682
2024-05-27 11:27:15,422.6104,13.079834
2024-05-27 11:27:10,422.226746,13.0828857
2024-05-27 11:27:05,423.3281,13.079834
2024-05-27 11:27:00,424.236633,13.0401611
2024-05-27 11:26:55,424.559784,13.0340576
2024-05-27 11:26:50,426.653931,13.0523682
2024-05-27 11:26:45,421.487274,13.0340576
2024-05-27 11:26:40,420.123932,13.0828857
2024-05-27 11:26:35,422.914551,13.05542
2024-05-27 11:26:30,425.9169,13.0371094
2024-05-27 11:26:25,424.872955,13.0157471
2024-05-27 11:26:20,420.416138,13.0340576
2024-05-27 11:26:15,418.477234,13.0157471
2024-05-27 11:26:10,418.560547,13.0371094
2024-05-27 11:26:05,423.039124,13.0187988
2024-05-27 11:26:00,419.530151,13.0004883
2024-05-27 11:25:55,421.271454,13.0126953
2024-05-27 11:25:50,413.4374,13.0157471
2024-05-27 11:25:45,420.597443,12.9852295
2024-05-27 11:25:40,422.7413,13.0187988
2024-05-27 11:25:35,420.098633,12.9821777
2024-05-27 11:25:30,426.663849,12.9974365
2024-05-27 11:25:25,427.4619,12.9974365
2024-05-27 11:25:20,423.447327,12.9821777
2024-05-27 11:25:15,424.728973,12.9394531
2024-05-27 11:25:10,424.0477,12.9547119
2024-05-27 11:25:05,424.477234,12.9364014
2024-05-27 11:25:00,423.24292,12.9119873
2024-05-27 11:24:55,427.690643,12.902832
2024-05-27 11:24:50,434.1209,12.9180908
2024-05-27 11:24:45,433.0125,12.9241943
2024-05-27 11:24:40,430.0081,12.88147
2024-05-27 11:24:35,427.24408,12.88147
2024-05-27 11:24:30,432.845734,12.8540039
2024-05-27 11:24:25,432.307465,12.8173828
2024-05-27 11:24:20,434.3085,12.8540039
2024-05-27 11:24:15,438.657623,12.8143311
2024-05-27 11:24:10,437.3208,12.802124
2024-05-27 11:24:05,438.290527,12.7990723
2024-05-27 11:24:00,439.3294,12.8173828
2024-05-27 11:23:55,438.075165,12.7807617
2024-05-27 11:23:50,441.8855,12.7807617
2024-05-27 11:23:45,445.054077,12.7807617
2024-05-27 11:23:40,438.431183,12.7838135
2024-05-27 11:23:35,437.292847,12.7563477
2024-05-27 11:23:30,442.535248,12.7532959
2024-05-27 11:23:25,441.141632,12.7380371
2024-05-27 11:23:20,439.301941,12.7441406
2024-05-27 11:23:15,440.27536,12.7197266
2024-05-27 11:23:10,438.1338,12.6983643
2024-05-27 11:23:05,441.3989,12.67395
2024-05-27 11:23:00,435.771973,12.67395
2024-05-27 11:22:55,436.640167,12.65564
2024-05-27 11:22:50,434.527771,12.65564
2024-05-27 11:22:45,436.5288,12.677002
2024-05-27 11:22:40,432.5577,12.6403809
2024-05-27 11:22:35,432.374176,12.6281738
2024-05-27 11:22:30,435.784,12.6159668
2024-05-27 11:22:25,433.881653,12.6373291
2024-05-27 11:22:20,428.927551,12.600708
2024-05-27 11:22:15,430.356934,12.6068115
2024-05-27 11:22:10,430.009552,12.60376
2024-05-27 11:22:05,432.077,12.6068115
2024-05-27 11:22:00,432.096954,12.5762939
2024-05-27 11:21:55,430.758057,12.5732422
2024-05-27 11:21:50,429.333,12.5396729
2024-05-27 11:21:45,430.4778,12.5549316
2024-05-27 11:21:40,434.5113,12.5610352
2024-05-27 11:21:35,430.6185,12.55188
2024-05-27 11:21:30,430.429474,12.5427246
2024-05-27 11:21:25,430.573,12.5549316
2024-05-27 11:21:20,426.7611,12.5457764
2024-05-27 11:21:15,430.6285,12.5427246
2024-05-27 11:21:10,432.218079,12.5579834
2024-05-27 11:21:05,429.9815,12.5732422
2024-05-27 11:21:00,430.465179,12.5427246
2024-05-27 11:20:55,430.397552,12.5579834
2024-05-27 11:20:50,428.727539,12.5732422
2024-05-27 11:20:45,429.999329,12.5762939
2024-05-27 11:20:40,427.6305,12.5732422
2024-05-27 11:20:35,427.4131,12.60376
2024-05-27 11:20:30,430.234161,12.5793457
2024-05-27 11:20:25,429.706,12.6190186
2024-05-27 11:20:20,432.580383,12.62207
2024-05-27 11:20:15,428.156036,12.6190186
2024-05-27 11:20:10,426.2128,12.6403809
2024-05-27 11:20:05,427.970154,12.6586914
2024-05-27 11:20:00,432.1305,12.65564
2024-05-27 11:19:55,425.240265,12.6373291
2024-05-27 11:19:50,429.477844,12.701416
2024-05-27 11:19:45,430.8275,12.65564
2024-05-27 11:19:40,426.50174,12.6586914
2024-05-27 11:19:35,427.108765,12.67395
2024-05-27 11:19:30,430.32782,12.6708984
2024-05-27 11:19:25,424.8482,12.67395
2024-05-27 11:19:20,424.622131,12.6586914
2024-05-27 11:19:15,423.814941,12.67395
2024-05-27 11:19:10,421.990784,12.6983643
2024-05-27 11:19:05,424.5362,12.6800537
2024-05-27 11:19:00,426.613434,12.6953125
2024-05-27 11:18:55,425.13443,12.70752
2024-05-27 11:18:50,424.718628,12.7166748
2024-05-27 11:18:45,425.295135,12.70752
2024-05-27 11:18:40,420.158661,12.70752
