对象名,点名,描述,时间,值
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:50:36,422.9518
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:50:31,423.044281
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:50:26,425.949
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:50:21,430.404358
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:50:16,424.990631
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:50:11,425.664185
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:50:06,427.6076
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:50:01,423.1645
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:49:56,427.0478
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:49:51,427.552948
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:49:46,429.1068
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:49:41,423.788879
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:49:36,421.620331
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:48:26,428.70285
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:48:21,432.725
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:48:16,434.486481
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:48:11,435.921661
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:48:06,431.4203
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:48:01,432.231873
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:47:56,432.604736
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:47:51,433.60434
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:47:46,433.236542
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:47:41,430.36615
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:47:36,432.3913
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:47:31,437.265839
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:47:26,436.6415
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:47:21,434.405426
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:47:16,437.118439
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:47:11,434.7806
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:47:06,435.611664
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:47:01,439.3534
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:46:56,433.350952
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:46:51,436.4438
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:46:46,436.20813
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:46:41,434.2708
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:46:36,432.9214
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:46:31,437.090363
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:46:26,433.168335
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:46:21,432.4687
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:46:16,433.536041
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:46:11,429.7879
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:46:06,432.893921
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:46:01,430.9934
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:45:56,435.655273
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:45:51,432.894318
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:45:46,434.081848
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:45:41,433.960449
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:45:36,429.306763
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:45:31,429.034149
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:45:26,431.461121
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:45:21,425.7918
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:45:16,423.891479
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:45:11,426.801849
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:45:06,426.60434
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:45:01,429.072937
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:44:56,424.1875
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:44:51,424.298676
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:44:46,422.1436
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:44:41,425.30545
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:44:36,423.324982
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:44:31,424.383331
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:44:26,424.1387
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:44:21,419.9914
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:44:16,422.6842
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:44:11,422.170837
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:44:06,423.8153
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:44:01,419.69516
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:43:56,421.938721
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:43:51,423.309357
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:43:46,419.434082
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:43:41,425.064178
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:43:36,418.349823
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:43:31,424.535675
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:43:26,426.541382
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:43:21,422.774017
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:43:16,421.859619
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:43:11,426.8211
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:43:06,426.506042
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:43:01,423.7307
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:42:56,426.325439
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:42:51,429.542175
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:42:46,430.8534
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:42:41,426.0661
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:42:36,432.5038
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:42:31,430.429169
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:42:26,433.749084
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:42:21,431.661072
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:42:16,439.332062
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:42:11,436.512665
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:42:06,431.271362
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:42:01,437.023529
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:41:56,433.227142
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:41:51,438.635162
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:41:46,436.458984
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:41:41,438.232849
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:41:36,436.2742
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:41:31,436.824036
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:41:26,439.477753
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:41:21,437.0551
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:41:16,439.6767
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:41:11,440.7843
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:41:06,439.8636
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:41:01,441.656342
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:40:56,442.335327
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:40:51,440.77124
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:40:46,434.2818
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:40:41,433.602234
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:40:36,435.5871
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:40:31,440.380829
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:40:26,440.35553
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:40:21,433.723236
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:40:16,432.812073
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:40:11,434.1959
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:40:06,437.06012
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:40:01,431.541321
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:39:56,428.74408
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:39:51,432.065918
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:39:46,431.8527
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:39:41,426.073761
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:39:36,427.530243
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:39:31,427.720062
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:39:26,432.421326
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:39:21,430.7013
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:39:16,428.1209
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:39:11,427.8355
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:39:06,424.361145
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:39:01,423.813416
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:38:56,423.7541
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:38:51,425.536133
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:38:46,424.609375
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:38:41,425.274536
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:38:36,423.378876
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:38:31,428.581268
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:38:26,424.9339
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:38:21,423.134644
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:38:16,427.247955
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:38:11,424.4004
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:38:06,428.694641
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:38:01,427.737457
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:37:56,428.6938
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:37:51,426.062653
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:37:46,425.3624
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:37:41,429.046265
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:37:36,424.43222
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:37:31,419.990448
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-29 23:37:26,424.520782
