对象名,点名,描述,时间,值
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:55:06,415.296936
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:55:01,419.072784
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:54:56,423.335571
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:54:51,419.998718
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:54:46,422.7538
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:54:41,425.3324
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:54:36,418.144135
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:54:31,419.8759
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:54:26,423.986237
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:54:21,428.514923
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:54:16,421.546326
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:54:11,428.085266
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:54:06,428.068573
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:54:01,424.01828
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:53:56,428.0033
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:53:51,430.7741
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:53:46,431.438843
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:53:41,432.276
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:53:36,425.941742
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:53:31,429.238129
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:53:26,433.703552
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:53:21,433.994232
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:53:16,435.9901
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:53:11,438.7195
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:53:06,439.653473
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:53:01,436.910553
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:52:56,437.0832
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:52:51,435.081757
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:52:46,433.053223
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:52:41,438.3427
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:52:36,440.0106
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:52:31,439.878479
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:52:26,440.3756
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:52:21,437.0782
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:52:16,437.942566
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:52:11,437.641418
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:52:06,438.058533
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:52:01,436.6846
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:51:56,431.995026
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:51:51,435.3519
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:51:46,439.548676
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:51:41,438.720734
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:51:36,432.331238
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:51:31,433.805939
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:51:26,437.428162
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:51:21,436.6176
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:51:16,429.640564
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:51:11,431.474945
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:51:06,433.651
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:51:01,436.048126
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:50:56,434.5883
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:50:51,431.6539
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:50:46,435.972076
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:50:41,435.231781
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:50:36,434.5027
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:50:31,429.135162
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:50:26,431.507263
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:50:21,430.126343
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:50:16,428.8376
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:50:11,428.356567
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:50:06,425.33
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:50:01,429.383118
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:49:56,427.731781
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:49:51,425.325928
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:49:46,426.552643
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:49:41,428.572052
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:49:36,425.353149
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:49:31,423.922333
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:48:26,428.0115
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:48:21,425.817627
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:48:16,424.2237
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:48:11,428.313965
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:48:06,426.762146
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:48:01,428.574768
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:47:56,425.164673
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:47:51,422.0055
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:47:46,424.402924
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:47:40,426.24884
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:47:35,429.013031
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:47:30,424.028961
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:47:25,424.170349
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:47:20,428.694153
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:47:15,429.9738
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:47:10,425.000122
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:47:05,430.307617
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:47:00,431.617981
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:46:55,428.943817
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:46:50,427.087067
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:46:45,427.7115
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:46:40,425.226044
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:46:35,426.661163
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:46:30,431.055725
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:46:25,430.01413
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:46:20,435.190247
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:46:15,428.504761
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:46:10,432.593018
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:46:05,434.218323
CLZ_FCS0106_7,FCS0106!LT_03001.PV,低温分离器液位,2024-05-27 23:46:00,435.800629
